ApplauseRate,ReviewNum,Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,High-qualityMerchant,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay
49.11,338,3.5,7.3,7.7,7.7,166,0,0,161,0,0,1,0,0,1,35,1322
47.4,384,4,8.2,7.4,8.2,182,0,0,225,0,0,0,0,0,1,64,743
44.29,219,3.5,7.4,7.6,7.4,97,0,0,179,0,0,1,0,1,1,106,361
47.38,4620,4,8,8,7.9,2189,0,1,433,10,1,1,0,0,1,85,1899
33.49,1490,3.5,7.3,7,6.8,499,0,1,488,22,1,1,0,0,0,157,2623
47.96,501,4,8,7.4,8.2,223,0,0,80,16,1,1,0,0,1,43,2907
57.63,1933,3.5,7.4,8.2,7.7,1114,1,1,994,2,1,1,0,0,1,37,516
51.56,64,4,7.9,8.4,8.4,33,0,1,55,1,1,1,0,1,1,109,131
50.24,3330,4,8.1,8.1,7.7,1673,0,0,370,4,1,1,0,0,1,79,2317
66.32,193,4,8.1,8,8.1,128,1,0,136,0,0,1,0,0,1,73,391
51.57,2032,4,8,8.3,8.1,1048,1,0,271,0,0,1,0,0,1,91,1057
47.99,373,4,8.1,7.6,8.2,179,0,0,227,0,0,1,0,0,1,89,842
42.11,57,4,7.8,7.7,7.7,24,0,0,51,0,0,0,0,0,1,73,152
38.03,305,4,7.9,7.9,8.4,116,0,1,189,0,0,1,0,0,0,99,524
40.08,791,4,7.9,8.2,8.1,317,0,1,194,1,1,0,0,0,1,84,1166
48.34,4559,3.5,7.8,7.9,7.6,2204,0,1,492,4,1,1,0,0,1,78,1400
37.98,208,4,7.6,8.3,8,79,0,1,147,0,0,0,0,0,1,92,429
48.27,5254,3.5,7.5,7.6,7.7,2536,0,0,481,8,1,1,0,0,1,68,2589
38.56,1582,4,7.8,7.6,7.5,610,0,1,359,9,1,0,0,0,1,95,2270
35.69,1454,3.5,7.6,8,7.6,519,0,1,574,2,1,0,0,0,0,84,1406
57.89,133,4,7.5,7.9,8.7,77,1,1,54,0,0,1,0,0,1,45,138
50,28,4,7.9,8.2,8.1,14,0,1,25,0,0,1,0,0,0,90,79
30.5,282,4,8,7,7.4,86,0,1,238,1,1,0,0,0,1,74,531
46.22,4141,3.5,7.7,8,7.4,1914,0,1,512,3,1,1,0,0,1,78,1122
50.96,3697,3.5,7.2,7,7.4,1884,0,0,2338,1,1,1,0,0,1,58,768
67.01,482,4.5,8.7,8.2,8.7,323,1,1,217,0,0,0,0,0,1,71,864
61.54,39,4,7.8,7.8,7.9,24,1,0,32,0,0,1,0,0,1,87,213
53.27,657,4,8.2,8.1,8.4,350,1,0,157,7,1,1,0,1,1,86,2261
45.06,1618,4,7.9,7.6,7.6,729,0,1,667,8,1,1,0,0,1,57,258
40.56,540,4,8.1,7.6,7.7,219,0,0,125,0,0,1,0,0,1,48,1227
84.33,849,4,8.3,8.3,8.2,716,1,0,531,0,0,0,0,0,1,64,521
80.73,218,4,7.7,7.6,8.1,176,1,0,68,0,0,1,0,0,1,63,296
80,105,4.5,8.2,8.1,8.3,84,1,0,52,0,0,1,0,0,1,96,463
43.75,48,4,8,8.3,7.5,21,0,1,30,0,0,1,0,0,0,73,133
52.03,1208,4,8.1,7.5,7.6,628,1,1,310,22,1,1,0,0,1,72,521
49.29,140,4,8.2,8.5,8.6,69,0,0,110,0,0,1,0,1,1,83,407
44.87,5894,4,7.8,7.9,7.6,2644,0,0,489,5,1,1,0,0,1,74,2110
80,55,4,7.9,8.5,7.9,44,1,0,54,0,0,0,0,0,1,68,43
37.64,2391,3.5,7.2,7.8,7.3,900,0,0,476,6,1,1,0,0,1,96,1900
85.92,1392,4.5,8.5,8.8,8.6,1196,1,0,635,0,0,0,0,0,1,65,439
39.44,3046,4,7.8,7.6,7.7,1201,0,1,757,18,1,0,0,1,1,75,2282
51.94,1090,4,7.9,8.2,8.1,561,1,1,204,7,1,1,0,0,0,184,2175
56.47,278,4,8.1,7.7,7.6,157,1,1,115,0,0,1,0,0,0,111,1393
61.54,52,4,7.8,8.4,8,32,1,1,40,0,0,1,0,0,1,125,181
60.24,674,4,7.6,7.9,8.1,406,1,0,271,0,0,1,1,0,1,50,833
61.53,681,4,7.7,8.1,7.8,419,1,0,259,1,1,1,1,0,1,76,2477
43.24,74,4,8,8.2,8.2,32,0,1,57,0,0,1,0,0,0,148,655
64.29,28,4,7.7,8,8.1,18,1,1,22,0,0,0,0,0,0,52,81
40.55,3869,3.5,7.4,7.3,7.3,1569,0,1,523,14,1,1,0,0,0,68,2810
39.38,685,3.5,7.6,7.4,7.3,265,0,0,272,6,1,1,0,1,0,110,2888
43.71,3043,3.5,7.2,7.2,6.9,1140,0,0,478,84,1,1,0,0,1,78,2948
49.37,79,4,7.8,8,7.6,39,0,1,60,0,0,0,0,0,1,76,470
26.34,2056,3.5,7.3,7.6,7.3,536,0,1,666,43,1,0,0,0,0,73,2950
38.89,36,4,8.2,7.5,7.8,14,0,1,32,0,0,1,0,0,1,34,74
44.33,7642,3.5,7.2,7.3,7.2,3388,0,1,622,9,1,1,0,0,1,79,1689
73.43,143,4,7.9,7.9,8.2,105,1,0,42,0,0,1,0,0,1,74,711
51.64,366,3.5,7.4,8,8.1,189,1,0,232,1,1,0,0,0,0,79,844
41.33,2083,4,7.6,7.7,7.8,861,0,1,673,2,1,1,0,1,1,65,1058
34.12,759,3.5,7,7.6,7.3,259,0,0,162,3,1,1,0,0,1,58,2245
50.39,127,3.5,7.7,8,7.6,64,0,1,95,0,0,1,1,1,1,61,136
26.8,153,3.5,7.2,6.9,6.9,41,0,1,117,0,0,1,0,0,1,56,356
38.54,371,3.5,7.3,7.6,7.4,143,0,1,251,2,1,0,0,0,1,89,554
48.8,2371,4,7.9,7.9,7.6,1157,0,0,314,1,1,1,0,0,1,93,1199
40.21,189,3.5,6.8,7.9,7.6,76,0,1,113,0,0,1,0,0,1,94,399
26.26,99,3.5,7.6,7.3,7.2,26,0,0,81,0,0,0,0,0,0,83,155
37.46,3035,3.5,7,7,6.6,914,0,0,505,177,1,1,0,0,0,152,2938
38.59,1617,3.5,7.4,7.5,7.4,624,0,0,468,5,1,0,0,0,1,91,1558
51.05,513,4,8,8,8,243,0,1,108,16,1,0,0,0,1,175,2931
82.5,79,4,8,8.8,8.8,66,1,0,70,0,0,1,0,0,1,74,105
49.01,151,4,7.8,7.7,8.2,74,0,0,93,0,0,0,0,0,0,67,603
83.68,2635,3.5,7.7,7.5,7.4,2205,1,0,507,2,1,1,0,0,1,76,708
47.2,375,3.5,7.8,7.8,8,177,0,1,260,0,0,0,0,0,1,117,1244
36.18,389,4,7.7,7.9,7.5,123,0,1,113,15,1,0,0,0,1,201,2951
36.97,944,3.5,7.6,8,7.6,349,0,1,236,0,0,0,0,0,1,96,1327
66.67,180,4,8.4,7.9,8.4,120,1,0,91,0,0,1,0,0,1,62,518
53.64,770,4,8.1,7.9,8.1,413,1,1,171,1,1,0,0,0,0,119,1045
37.65,427,4,7.5,8,7.8,93,0,1,70,43,1,1,0,0,0,146,185
46.73,199,3.5,7.8,7.4,7.2,93,0,0,137,0,0,1,0,0,1,81,297
54.65,990,3.5,7.3,7.2,7.2,541,1,0,583,0,0,1,0,0,1,59,709
30.77,52,4,8,8,8.1,16,0,1,47,0,0,1,0,0,1,25,112
60.99,182,4,7.6,8.1,8.4,111,1,1,114,0,0,0,0,0,1,135,429
58.87,2153,3.5,7.5,7.5,7.1,1261,1,1,683,16,1,1,0,0,1,92,2620
46.51,2907,4,7.8,7.5,7.4,1352,0,1,876,5,1,0,0,0,1,78,1191
68.57,70,4,7.6,7.9,7.9,48,1,0,60,0,0,0,0,0,1,158,252
46.02,4194,3.5,7.6,7.7,7.4,1930,0,0,383,9,1,1,0,0,1,87,2630
39.46,1262,4,7.8,7.4,7.6,498,0,1,245,3,1,1,0,0,1,79,1523
62.24,535,3.5,7.4,7.9,7.8,333,1,0,356,2,1,1,1,0,1,71,391
66.14,1199,4,7.7,8,7.8,793,1,0,408,2,1,1,0,0,1,64,870
47.95,709,3.5,7.5,7.9,7.7,340,0,0,115,1,1,0,0,0,1,95,1612
44.82,4231,4,7.6,7,7.1,1762,0,1,345,42,1,1,0,0,1,68,2583
76.2,416,3.5,7.8,7.6,8,317,1,1,248,0,0,1,0,0,1,140,461
28.89,225,3.5,7.5,7.7,8,65,0,1,163,0,0,0,0,0,0,51,360
56,75,4,7.9,8.3,8.3,42,1,0,62,0,0,1,0,0,1,68,197
41.34,4564,3.5,7.4,7.4,7.1,1794,0,1,437,56,1,0,0,0,0,96,2772
81.94,227,4,7.6,7.4,8,186,1,0,57,0,0,1,0,0,1,63,253
42,1350,4,7.8,8.1,7.7,567,0,1,193,3,1,1,0,0,0,79,1324
71.75,5207,3.5,7.2,6.8,6.7,3736,1,1,1803,1,1,1,0,0,1,75,518
43.04,1766,3.5,6.9,7.1,6.8,760,0,0,363,8,1,1,0,0,0,152,2453
38.86,898,3,6.9,6.9,6.6,349,0,1,280,1,1,1,0,0,0,170,757
56.32,87,4,7.6,8,7.9,49,1,0,42,0,0,1,0,0,0,75,486
45.71,105,4,8.2,7.6,8.1,48,0,0,63,0,0,1,0,0,0,95,753
47.94,1581,3.5,7.6,8,7.5,758,0,0,249,2,1,1,0,0,1,77,1230
40.93,3978,3.5,7.4,7.5,7.3,1628,0,1,565,6,1,0,0,0,1,62,1647
47.43,2489,3.5,7.6,7.1,7.4,1172,0,1,841,12,1,0,0,0,1,72,2369
42.11,589,4,7.8,7.7,7.7,248,0,0,106,1,1,1,0,0,1,64,1117
79.33,4297,3.5,7.7,7.6,7.3,3409,1,1,1445,4,1,1,0,0,1,83,517
45.95,531,3.5,7.4,7.5,7.4,244,0,1,235,1,1,1,0,0,1,117,851
47.21,555,3.5,7.4,7.4,7.8,262,0,1,190,1,1,1,0,1,1,101,1597
55.65,983,3.5,7.3,7.8,7.5,547,1,1,469,0,0,1,0,0,1,66,394
52.23,157,4,8.2,8,7.8,82,1,0,69,1,1,1,0,0,1,52,822
53.72,1316,4,7.7,8.1,7.5,707,1,0,180,2,1,1,0,0,0,75,1289
66.5,815,4,8.2,7.3,7.8,542,1,1,194,2,1,0,0,0,1,66,1165
51.17,299,4,8.1,7.9,8.2,153,0,1,83,2,1,0,0,0,0,156,2809
40.93,215,3.5,7.5,7.2,7.8,88,0,1,51,0,0,1,0,0,1,63,1239
50.7,213,3.5,7.3,7.7,7.7,108,0,0,98,0,0,1,0,0,1,96,712
32.28,762,3.5,7.6,7.4,7.7,246,0,1,389,0,0,1,0,0,1,39,691
90.41,73,4.5,8.5,8.6,8.8,66,1,1,59,1,1,0,0,0,1,60,160
32.43,814,4,7.3,7.6,7.4,180,0,0,184,70,1,1,0,0,0,155,2950
45.45,43,4,8.1,8.4,8.3,20,0,0,40,0,0,1,0,0,1,60,215
60.57,454,3.5,7.6,7.9,7.7,275,1,1,341,1,1,0,0,0,0,62,490
56.47,1314,4,8.4,8.6,8.3,742,1,0,163,1,1,0,0,0,1,79,1338
38.59,4532,3.5,7.4,7.1,6.9,1499,0,1,453,111,1,1,0,0,1,66,2934
80.09,2954,4,7.6,8,7.9,2366,1,1,1135,6,1,0,0,0,1,68,516
50.6,1174,3.5,7.4,7.6,7.1,594,0,0,204,0,0,1,0,0,1,73,870
52.86,874,3.5,7.6,7.3,7.5,462,1,0,441,1,1,0,0,0,1,54,242
27.45,612,3.5,7,8,7.9,168,0,1,375,2,1,0,0,0,0,52,931
58.45,1480,4,7.8,7.7,8.1,865,1,0,296,2,1,1,0,0,1,70,1138
25.83,120,4,7.8,8,7.6,31,0,1,91,2,1,0,0,0,0,108,1350
13.43,551,3.5,6.8,7.5,7.3,74,0,1,428,1,1,0,0,0,0,66,604
35.21,852,3.5,7.5,7.7,7.7,300,0,0,185,12,1,0,0,0,1,91,2435
53.86,687,3.5,7.4,7.8,7.5,370,1,1,233,1,1,1,0,0,0,170,1059
43.89,565,3,7.1,6.5,6.6,248,0,1,430,0,0,1,0,0,1,75,401
45.93,1008,3.5,7.5,7.9,7.4,463,0,0,370,0,0,0,0,0,1,77,706
72.15,79,3.5,7.3,7.6,7.5,57,1,0,27,0,0,1,0,0,1,63,90
40,4228,3.5,7.5,7.5,7.2,1675,0,1,542,19,1,1,0,0,1,65,2889
37.29,2344,3.5,7.4,7.5,7.2,874,0,1,350,5,1,1,0,0,1,75,1641
40.49,2115,3.5,7.5,7.5,7.4,824,0,1,217,24,1,1,0,0,1,58,2239
26.36,994,3.5,7.2,7.6,7.1,262,0,1,346,11,1,1,0,0,0,92,2031
50.77,195,3.5,7.4,7.6,7.5,99,0,1,70,0,0,1,0,1,1,57,912
47.88,165,3.5,7.2,8.3,8,79,0,0,59,2,1,1,0,0,0,376,2054
40.65,427,3.5,7.8,7.9,8,174,0,0,110,1,1,0,0,0,1,95,1234
36.01,1308,3.5,7,7.2,6.8,471,0,1,419,3,1,0,0,0,0,63,1538
72.99,3321,3.5,7.4,7.6,7.6,2424,1,1,2201,0,0,1,1,0,0,61,298
33.89,1072,3.5,7.4,7.6,7.1,363,0,1,196,5,1,1,0,0,1,107,2240
45.08,1007,3.5,7.3,7.7,7.1,454,0,0,215,0,0,1,0,0,1,74,804
63.45,290,4,7.8,8.1,8.2,184,1,1,141,1,1,1,1,0,1,65,1083
41.85,270,3.5,7,7,7.1,113,0,0,151,0,0,0,0,1,0,113,1486
54.68,1131,3.5,7.7,7.5,7.6,619,1,0,538,5,1,0,0,0,1,76,944
26.62,541,3,6.6,6.6,6.6,144,0,1,227,0,0,1,0,0,0,43,770
41.82,758,3.5,7.5,7.8,7.5,317,0,0,217,0,0,0,0,0,1,77,1586
82.19,1814,3.5,7.7,7.8,7.6,1491,1,0,438,0,0,1,0,0,1,75,958
47.13,87,3.5,7.5,7.1,7.5,41,0,1,59,0,0,1,0,0,1,27,551
54.59,436,3.5,7.2,6.9,6.4,238,1,0,256,0,0,1,0,0,1,77,322
45.02,813,3.5,7.3,7.6,7.3,366,0,1,415,3,1,1,0,1,1,107,2053
40.68,687,3.5,7,7.4,7.1,275,0,1,154,8,1,1,0,1,1,53,2233
89.44,180,3.5,7.8,7.7,7.8,161,1,0,41,0,0,1,0,0,1,64,206
43.8,615,4,8.2,8,8.2,265,0,0,109,7,1,0,0,1,1,119,2922
60.5,319,3.5,7.4,7.5,7.1,193,1,1,194,0,0,1,0,0,1,78,441
45.5,778,3.5,7.2,7.3,7.1,354,0,0,149,2,1,1,0,0,1,70,957
41.17,1489,3.5,7.5,7.6,7.5,613,0,0,127,8,1,1,0,0,0,75,2433
52.51,1615,3.5,7.7,7.7,7.5,848,1,0,185,2,1,0,0,0,1,100,1909
31.82,44,3.5,7.3,7.4,7.2,14,0,1,35,0,0,0,0,0,0,55,347
52.46,61,4,7.8,8,8,32,1,1,53,0,0,1,0,1,0,105,189
49.85,672,3.5,7.4,7.6,7.3,332,0,0,333,6,1,1,0,0,1,68,2944
51.67,60,4,7.9,7.7,8,31,1,1,38,0,0,1,0,0,1,253,577
45.61,57,3.5,7.4,7.7,7.8,26,0,1,50,0,0,1,0,1,1,125,215
83.49,424,3.5,7.8,8,7.7,354,1,1,209,2,1,1,0,1,1,64,407
50.09,547,3.5,7.5,7.6,7.9,274,0,1,116,1,1,1,0,1,0,45,1031
37.46,1212,3.5,7.2,7.7,7.1,454,0,1,425,2,1,0,0,0,1,72,740
59.18,49,4,7.7,7.6,7.6,29,1,1,35,0,0,1,0,0,1,66,161
45.79,535,3.5,7.7,7.7,7.6,245,0,0,113,0,0,1,0,1,0,51,1666
25.9,139,3,6.8,7.5,7,36,0,1,89,1,1,1,0,0,0,72,236
46.08,688,3.5,7,7.7,7.2,317,0,0,329,1,1,0,0,0,1,76,796
43.9,41,3.5,7.4,8,7.7,18,0,1,29,0,0,1,0,0,1,47,122
42.4,1493,3.5,7,7.4,7,611,0,1,391,4,1,1,0,0,0,75,2883
36.36,33,3.5,7.2,7.2,7.2,12,0,0,26,0,0,1,0,0,1,23,544
50.54,93,4,7.5,8.3,8.5,47,0,1,69,1,1,1,0,1,0,151,591
20.11,184,3.5,7.3,7,7,37,0,1,147,0,0,0,0,0,0,39,437
58.57,490,3.5,7.7,7.6,7.6,287,1,1,151,2,1,0,0,0,1,97,1148
35.12,168,3.5,7.4,7,7.5,59,0,1,97,0,0,1,0,1,0,102,1225
27.18,659,3.5,6.8,6.5,6.6,159,0,1,184,18,1,1,0,0,1,49,2944
32.63,858,3.5,7.2,7.2,7.2,280,0,1,270,3,1,0,0,0,0,43,1474
80,30,4,8.1,7.8,8.1,24,1,1,23,0,0,1,0,0,0,76,166
68.14,113,3.5,7.4,7.7,7.8,77,1,1,83,0,0,1,0,0,1,76,263
40.54,226,3.5,7.2,7.2,6.9,90,0,0,57,2,1,1,0,0,0,169,2929
28.44,590,3.5,7,7.1,6.9,159,0,0,205,5,1,1,0,0,0,62,2898
65.08,63,3.5,7.4,7.8,7.5,41,1,0,43,0,0,1,0,1,0,94,161
34.47,1172,3.5,7.1,7.3,7,404,0,1,339,2,1,0,0,0,0,46,1221
66.51,209,4,7.9,7.5,7.9,139,1,1,31,1,1,1,0,0,1,81,1437
32.83,332,3.5,7.3,7.6,7.4,109,0,1,93,4,1,0,0,0,1,115,1992
42.86,14,3.5,7.3,7.6,7.8,6,0,0,12,0,0,1,0,0,1,50,62
42.68,246,3.5,7.8,7.9,7.7,105,0,0,72,3,1,1,0,0,1,96,1433
57.07,184,3.5,7.6,7,7.6,105,1,0,56,0,0,1,0,0,1,61,1291
48.24,199,3.5,7.5,7.5,7.7,96,0,0,31,0,0,1,0,1,1,50,1214
84.05,326,3.5,7.4,7.5,7.5,274,1,0,71,1,1,1,0,0,1,59,464
47.87,97,3.5,7.3,7.5,7.6,45,0,0,25,2,1,1,0,0,0,79,2646
20.55,146,3,6.7,7.3,7.3,30,0,1,132,0,0,0,0,0,0,41,131
65.91,44,3.5,7.5,7.5,7.4,29,1,1,27,0,0,1,0,0,0,119,544
24.49,49,3,6.8,6.6,6.4,12,0,0,34,0,0,1,0,0,1,55,143
48.39,279,3.5,7.4,8.1,7.4,135,0,0,123,2,1,0,0,0,0,126,1923
43.28,305,3.5,7.4,8,7.6,132,0,0,82,0,0,1,0,0,0,90,819
75.44,171,3.5,7.2,7.4,7.4,129,1,1,154,0,0,1,0,0,1,48,191
67.36,864,4,8.1,7.8,7.7,582,1,0,294,4,1,1,0,0,1,78,1576
47.81,343,3.5,7.7,7.7,7.6,164,0,1,95,1,1,1,1,0,1,51,1284
40.83,289,3.5,7.3,7.2,7.4,118,0,0,93,6,1,1,0,0,1,58,2625
56.87,210,4,8.2,8.2,8.2,120,1,0,91,1,1,1,0,0,0,137,964
21.39,231,3.5,7,6.9,7,43,0,0,78,7,1,0,0,0,0,187,3804
45.76,59,3,6.8,6.8,7,27,0,0,36,0,0,1,0,0,1,43,595
53.91,128,3.5,7.6,7.5,7.7,69,1,1,96,0,0,1,0,0,1,59,478
43.51,924,4,7.7,7.5,8.1,402,0,1,227,0,0,1,0,1,1,66,1431
45.31,128,3.5,6.9,7.5,7.4,58,0,1,103,0,0,1,0,0,1,41,258
37.58,165,3.5,7.2,7.6,7.6,62,0,1,76,1,1,0,0,1,0,90,2081
41.3,46,3.5,7.4,8,7.9,19,0,0,29,0,0,1,0,1,1,69,597
42.53,87,3.5,7.2,7.2,7.4,37,0,0,47,0,0,1,0,0,1,78,842
70.97,124,3.5,7.3,7.6,7.3,88,1,0,102,0,0,1,0,0,1,70,498
43.98,166,3.5,7.3,7.5,7.5,73,0,0,60,0,0,1,0,0,1,45,530
35,140,3.5,7.1,6.9,7,49,0,0,57,1,1,1,0,0,1,45,722
31.15,61,3.5,6.9,6.8,6.9,19,0,0,26,0,0,1,0,0,1,43,785
45.35,86,3.5,6.8,7.1,7.2,39,0,1,75,0,0,1,0,0,0,61,55
53.33,30,4,8.1,7.6,8.1,16,1,1,24,0,0,0,0,0,0,62,417
41.45,234,3.5,7.7,7.1,7.4,97,0,0,94,1,1,0,0,0,0,68,2796
59.3,457,4,7.8,8.2,8,271,1,0,73,1,1,1,0,0,1,84,1765
33.45,1216,3.5,7.1,7,6.9,375,0,0,222,20,1,1,0,0,0,54,2855
56.84,285,3.5,7.9,8.1,7.5,162,1,0,91,1,1,1,0,1,1,96,1204
75.89,2417,3.5,7,7.3,7,1835,1,0,702,1,1,0,0,0,1,73,521
66.67,54,3.5,7,7.5,7.4,36,1,0,41,0,0,1,0,0,1,56,215
38.67,362,3.5,7.4,6.9,7.1,140,0,1,111,2,1,1,0,0,1,92,1248
72.73,44,4,7.8,7.7,7.7,32,1,0,32,0,0,1,0,0,1,63,212
41.1,292,3.5,6.8,7.1,6.8,120,0,0,76,1,1,1,0,0,0,78,709
39.66,179,3.5,7.1,7.4,7.4,71,0,0,137,1,1,1,0,0,1,67,509
32.68,410,3.5,7.1,7.5,7.2,134,0,0,67,5,1,1,0,0,1,79,2766
57.11,436,4,8,7.6,7.9,249,1,1,46,0,0,1,0,0,1,53,1384
43.33,60,3.5,7.2,7.1,7.1,26,0,1,16,1,1,1,0,0,1,102,2612
75.26,97,3.5,7.4,7.6,7.7,73,1,0,66,0,0,1,0,0,1,54,484
76.27,59,3.5,7.6,7.6,7.4,45,1,0,42,0,0,1,0,0,1,53,401
59.38,96,4,7.7,7.9,8.1,57,1,0,38,0,0,1,0,0,0,76,738
45.71,35,3.5,7,6.9,7.4,16,0,1,25,0,0,1,0,0,1,28,741
42.61,1908,3.5,7.6,7.7,7.2,813,0,0,223,4,1,1,0,0,1,68,2000
35.71,70,3.5,7.2,7.4,7.6,25,0,1,57,0,0,1,0,0,1,161,436
49.23,325,4,7.7,7.6,7.8,160,0,0,78,2,1,1,0,0,0,53,2371
32.65,245,3.5,7.5,7.6,7.5,80,0,1,184,0,0,1,0,0,1,60,489
66.11,1009,3.5,7.5,7.9,7.6,667,1,0,237,6,1,0,0,0,0,67,2519
62.5,80,4,8,7.7,8.3,50,1,0,19,0,0,1,0,0,1,48,1123
35.72,697,3,6.6,7.2,6.6,249,0,1,407,1,1,0,0,0,1,76,761
26.8,97,3.5,7.3,7.3,7.1,26,0,0,53,0,0,0,0,0,1,90,704
70.3,1272,3.5,7.2,7.4,7,857,1,1,281,10,1,0,0,0,1,67,499
43.85,130,3.5,7.9,6.6,7.2,57,0,1,52,2,1,0,0,0,0,57,2094
53.85,26,3.5,7.5,7.4,7.6,14,1,0,21,0,0,1,0,0,0,218,448
38.15,1017,3,6.2,6.9,6.7,388,0,0,169,0,0,1,0,1,1,91,1118
33.87,1423,3.5,7,7.5,7.4,482,0,0,190,0,0,1,0,0,0,76,1259
43.7,346,3.5,7.1,7.8,7,149,0,1,68,4,1,1,0,0,0,106,2862
54.55,22,3.5,7.7,7.5,7.9,12,1,0,17,0,0,1,0,0,1,49,198
37.14,35,3.5,7.3,7.1,7.4,13,0,0,24,0,0,1,0,1,1,49,330
33.98,206,3.5,7.2,6.6,6.6,70,0,0,80,3,1,0,0,0,1,80,2818
58.06,62,3.5,7.5,7.5,7.8,36,1,0,17,0,0,1,0,0,1,59,553
87.5,24,4,7.8,7.6,7.9,21,1,0,9,0,0,1,0,0,1,25,679
33.33,78,3.5,7,7.5,7.4,26,0,0,19,1,1,1,0,0,0,86,1828
30,100,3.5,7.4,6.9,7.2,30,0,0,40,1,1,0,0,0,0,27,1642
30.95,1205,3.5,7,7.3,6.8,373,0,0,175,11,1,1,0,0,1,61,2203
60.82,97,4,7.6,7.8,7.9,59,1,1,26,1,1,1,0,0,1,53,1241
69.53,128,3.5,7.3,7.6,7.5,89,1,1,60,0,0,1,0,0,1,107,535
28.75,320,3.5,6.9,7.1,7,92,0,1,156,3,1,0,0,0,0,115,2922
13.1,313,2,5.9,7,6.3,41,0,1,193,0,0,0,0,0,0,163,539
36.47,510,3.5,6.9,7.3,7.2,186,0,0,57,1,1,1,0,0,1,64,1888
36.24,944,3.5,6.9,6.5,6.8,295,0,1,134,31,1,0,0,0,1,35,2935
77.96,363,4,8.2,8.3,8.4,283,1,0,231,0,0,0,0,0,0,83,548
38.64,44,3.5,7.2,7.4,7.2,17,0,0,21,0,0,0,0,1,1,65,609
27.42,569,3.5,6.9,7,7.2,156,0,1,109,6,1,1,0,1,0,37,2182
54.76,42,4,7.7,7.9,7.8,23,1,0,24,0,0,1,0,0,0,109,706
19.93,281,3,6.8,6.7,6.3,56,0,0,169,0,0,0,0,0,0,33,1519
33.64,437,3,6.7,7.1,7.1,147,0,1,88,0,0,1,0,0,1,52,1163
55.74,122,3.5,7.6,7.5,7.7,68,1,0,55,1,1,0,0,0,0,113,1080
45.79,321,3.5,7.1,7.5,7.1,147,0,0,66,0,0,0,0,0,1,71,1550
34.81,135,3.5,7.3,7.5,7.3,47,0,0,61,2,1,1,0,1,0,59,1374
77.59,58,3.5,7.5,7.4,7.9,45,1,0,46,0,0,1,0,0,1,57,122
50.61,413,3.5,7.6,7.7,7.7,209,0,0,105,1,1,1,0,0,1,46,1191
36.17,147,3.5,7.3,7.2,7.2,51,0,1,21,6,1,1,0,0,0,108,2933
59.33,359,4,7.9,7.8,8.1,213,1,1,58,0,0,1,0,0,1,50,1543
44.44,27,3.5,7.3,7.3,7.4,12,0,0,13,0,0,0,0,0,0,457,2360
36.84,38,3.5,7.3,7.3,7.6,14,0,0,28,0,0,0,0,0,1,67,121
45.16,31,3.5,7.5,8,7.7,14,0,1,25,1,1,1,0,0,0,211,445
37.96,137,3,6.6,6.8,6.7,52,0,1,79,0,0,0,0,0,1,46,672
62.07,58,3.5,7.3,7.3,7.5,36,1,1,33,0,0,0,0,0,0,178,1559
19.54,88,3,6.9,7,6.8,17,0,0,19,3,1,0,0,0,1,40,2774
45.95,111,3.5,7.5,7.2,7.4,51,0,0,32,3,1,0,0,1,1,64,2304
29.43,564,3,6.5,6.8,6.9,166,0,1,97,1,1,1,0,0,1,84,1517
19.64,56,3.5,7.4,7,7.4,11,0,0,39,0,0,0,0,0,1,29,638
38.46,169,3.5,7.1,7.1,7,65,0,0,36,1,1,1,0,0,1,114,1557
41.82,275,3.5,7.4,6.8,7.1,115,0,0,65,0,0,1,0,0,1,54,1190
33.61,122,3,7,6.6,6.9,41,0,1,49,1,1,1,0,0,1,49,897
48.78,41,3.5,7.3,7.2,7.3,20,0,0,21,0,0,0,0,0,0,36,2214
66.92,133,3.5,7.4,7.2,7.3,89,1,0,27,0,0,1,0,0,1,36,1178
36.51,63,3.5,7.1,7,7.2,23,0,0,24,0,0,1,0,0,1,45,851
13.89,36,3.5,7.1,7,7,5,0,0,26,0,0,0,0,0,1,27,384
11.76,34,3.5,6.9,7,7.2,4,0,0,27,0,0,1,0,0,1,37,141
44.44,117,3.5,7.5,7.5,7.2,52,0,0,43,0,0,1,0,0,1,62,1234
25.53,1508,3,6.4,6.5,6.4,385,0,1,181,7,1,1,0,1,1,62,1867
37.14,70,3.5,7.2,8,7.5,26,0,0,57,0,0,0,0,0,1,73,247
44.13,213,3.5,7.3,7.3,7.4,94,0,0,37,0,0,1,0,0,1,36,2171
41.21,200,3.5,7.5,7.2,7.3,82,0,0,48,3,1,1,0,0,1,43,2908
47.1,138,3.5,7.5,7.3,7.3,65,0,0,18,0,0,1,0,0,1,50,1446
52.21,113,3.5,7.1,7.4,7.5,59,1,0,50,0,0,0,0,1,1,65,515
53,200,3.5,7.7,7.4,7.5,106,1,1,31,0,0,1,0,1,1,55,1403
38.72,576,3.5,7.1,7.3,7.2,223,0,0,57,0,0,1,0,0,1,64,1067
26.02,123,3,7.1,7.1,6.8,32,0,1,51,2,1,0,0,0,0,122,2466
